video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelId,publishDayName,numeric_duration,publish_day_name,LikeRatio,CommentRatio
hTjWDUZ1Lno,Arthur Ray,LA COUPE DU DANEMARK - Épisode 81 | Football Manager 2023 Zéro à Héros !,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-01-28 09:00:22-08,10178.0,808.0,,23.0,PT23M34S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1414.0,Saturday,79.38691294949892,2.2597759874238554
qJXQP_wOc5k,Arthur Ray,NOUVELLE PÉPITE ET MAXI BOULETTES !! - Épisode 208 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-06-06 09:00:37-07,7182.0,535.0,,28.0,PT36M12S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2172.0,Tuesday,74.4917850181008,3.898635477582846
IMlIhUI5aYU,Arthur Ray,FIN DE SAISON AVEC BEAUCOUP D’ÉMOTIONS ! - Épisode 283 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-08-26 09:00:56-07,6004.0,444.0,,33.0,PT27M11S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1631.0,Saturday,73.95069953364424,5.496335776149234
EHYqs4L-M7g,Arthur Ray,L’ÉNORME BOULETTE DU GARDIEN,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-02-01 11:00:06-08,14123.0,482.0,,8.0,PT24S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,24.0,Wednesday,34.128726191319124,0.5664518869928485
RVObcYt9nWc,Arthur Ray,LA FIN DE SAISON ! -  Épisode 11  | Football Manager 2023 Zéro à Héros !,"LIEN POUR FM23 : https://bit.ly/acheterFM23

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO de la chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/sFjjCTssJ8

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2022-11-19 09:00:20-08,24421.0,1640.0,,46.0,PT17M50S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1070.0,Saturday,67.15531714508005,1.8836247491912697
dQgMVr4AHuo,Arthur Ray,112 MILLIONS POUR UN DE NOS JOUEURS !! - Épisode 184 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-05-12 09:00:23-07,9236.0,641.0,,38.0,PT36M46S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2206.0,Friday,69.40233867475096,4.11433521004764
7pj2D82OLOM,Arthur Ray,LA COUPE DU MONDE COMMENCE !!  - Épisode 257 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-07-29 09:00:05-07,6309.0,520.0,,28.0,PT30M49S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1849.0,Saturday,82.4219369155175,4.438104295450943
tfZBJjUHegw,Arthur Ray,LA FIN DU MERCATO !! - Épisode 234 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-07-05 09:00:43-07,7456.0,541.0,,40.0,PT32M37S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1957.0,Wednesday,72.55901287553648,5.364806866952789
-RbtptBYrRE,Arthur Ray,OH LE MATCH DE FOU EN LDC !! - Épisode 183 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-05-11 09:00:00-07,8064.0,634.0,,52.0,PT35M6S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2106.0,Thursday,78.62103174603175,6.448412698412698
JKIr5-dKypI,Arthur Ray,FAIRE DES ENTRAINEMENTS PARFAITS SUR FM23 ! ( + les miens en téléchargements ),"LIEN POUR FM23 MOINS CHER ET ME SOUTENIR : https://bit.ly/acheterFM23

lien vers les entrainements : https://drive.google.com/drive/folders/1EMAfkZ3fWxS7Jaw6PbOg0bU0hw9tz2ls?usp=share_link

🎁 Devenir SOCIO de la chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/sFjjCTssJ8

📧 Adresse mail Pro : pro.arthurray@gmail.com

FAIRE DES ENTRAINEMENT PARFAIT SUR  FM23 ! 
FAIRE DES ENTRAINEMENT PARFAIT SUR  FM23 ! 
FAIRE DES ENTRAINEMENT PARFAIT SUR  FM23 ! 

#footballmanager  #entrainement   #fm23","[Fm23, beta, arthur, ray, ry, artur, enrick, crack, pepites, wonderkids, pépites, real names, fix, vrais noms]",2022-11-19 05:34:10-08,65000.0,1608.0,,158.0,PT8M20S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,500.0,Saturday,24.73846153846154,2.4307692307692306
1WiwhIKNnPU,Arthur Ray,ALERTE : LE MAILLOT ET LE 1/4 DE LDC RETOUR ! - Épisode 192 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-05-20 09:00:02-07,7442.0,634.0,,42.0,PT31M4S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1864.0,Saturday,85.19215264713786,5.643644181671593
m3tQaFGDgj8,Arthur Ray,LE PIÈGE DE LA DEMI DE COUPE DE FRANCE !! - Épisode 248 | Football Manager 2023 Zéro à Héros,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-07-19 09:00:39-07,5243.0,435.0,,35.0,PT43M59S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2639.0,Wednesday,82.96776654587067,6.675567423230975
psQvysrF5pQ,Arthur Ray,LE MONSTRE DANOIS ! - Épisode 53 | Football Manager 2023 Zéro à Héros !,"LIEN POUR AVOIR FM23 : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/j2367i07ifht0yh/JayJouze_v1.3.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO de la chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/sFjjCTssJ8

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2022-12-31 09:00:35-08,19213.0,1097.0,,55.0,PT31M12S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1872.0,Saturday,57.096757403841146,2.8626450840576694
mZNfDxV_cCc,Arthur Ray,FIN DE SAISON RÉGULIÈRE ! - Épisode 43 | Football Manager 2023 Zéro à Héros !,"LIEN POUR AVOIR FM23 : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/j2367i07ifht0yh/JayJouze_v1.3.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO de la chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/sFjjCTssJ8

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2022-12-21 09:00:26-08,14882.0,932.0,,61.0,PT41M12S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2472.0,Wednesday,62.625991130224435,4.098911436634861
A3ZbAefKj6E,Arthur Ray,L’ÉNORME VENTE EN VUE !!  - Épisode 86 | Football Manager 2023 Zéro à Héros !,"LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-02-02 09:00:15-08,12864.0,880.0,,93.0,PT41M42S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2502.0,Thursday,68.40796019900498,7.229477611940299
-GFWdVK-DOI,Arthur Ray,"BRAQUAGE, CRAQUAGE ET PERTE DE SAVE  ! - Épisode 158 | Football Manager 2023 Zéro à Héros OM","LIEN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

Achetez vos jeux via ce lien pour me soutenir : https://bit.ly/acheterFM23

Lien du skin : https://www.mediafire.com/file/gxhxvxeyolt2x1o/JayJouze_v1.3.1.fmf/file

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO et soutenir la  chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/FBHmpQv

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2023-04-16 11:00:00-07,11240.0,675.0,,80.0,PT35M3S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2103.0,Sunday,60.05338078291815,7.117437722419928
7KymJTHF4X0,Arthur Ray,GROS MERCATO ET LA DEMANDE DE DIPLÔME  ! -  Épisode 6 | Football Manager 2023 Zéro à Héros !,"LIEN POUR FM23 : https://bit.ly/acheterFM23

Le début de la carrière Zéro à Héros ! On part sans emploi en quête de la Ligue des Champions ! On part à la Recherche de notre club dans ce premier épisode ! 

🎁 Devenir SOCIO de la chaine pour 5 euros par mois : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join

 Abonne-toi : https://bit.ly/2DyIjlq

💜 Mon Twitch : https://www.twitch.tv/arthurrayyt
📸 Mon Instagram : https://www.instagram.com/xarthurray
💙 Mon Twitter : https://twitter.com/rayurart
💜 Discord : https://discord.gg/sFjjCTssJ8

📧 Adresse mail Pro : pro.arthurray@gmail.com

#footballmanager  #gaming #fm23","[Fm23, beta, arthur, ray, ry, artur, carriere, test, arthurray, zero, héros, let's, play, ket, let, pla]",2022-11-14 09:00:05-08,41979.0,1719.0,,72.0,PT39M35S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2375.0,Monday,40.949045951547205,1.7151432859286786
